Name;DAX 30 PERFORMANCE - PRICE INDEX;SAP;SIEMENS;BAYER;DEUTSCHE TELEKOM;BASF;VOLKSWAGEN;DAIMLER;ALLIANZ;BMW;HENKEL;FRESENIUS;CONTINENTAL;DEUTSCHE POST;ADIDAS;FRESENIUS MED.CARE;MUENCHENER RUCK.;LINDE;BEIERSDORF;E ON;DEUTSCHE BANK;FTSE 100 - PRICE INDEX;ROYAL DUTCH SHELL B;UNILEVER (UK);HSBC HDG. (ORD $0.50);BRITISH AMERICAN TOBACCO;GLAXOSMITHKLINE;SABMILLER;BP;VODAFONE GROUP;ASTRAZENECA;RECKITT BENCKISER GROUP;DIAGEO;BT GROUP;LLOYDS BANKING GROUP;BHP BILLITON;NATIONAL GRID;IMPERIAL BRANDS;RIO TINTO;PRUDENTIAL;ROYAL BANK OF SCTL.GP.;BARCLAYS
06.01.15;9469.66;55.1;91.14;110.32;12.59;66.73;173.25;66.631;133.953;86.07;79.858;42.81;167.513;26.124;54.51;61.137;161.25;150.067;66.25;13.249;23.85;6366.51;2121;2574;593.7;3421;1357;3220;391.05;215.35;4488.5;5110;1782;385.9;72.87;1234.65;896.8;2834;2944.5;1436.5;370;230.35
07.01.15;9518.18;55.203;92.3;111.352;13.11;67.8;176.05;67.55;135.4;87.259;80.15;42.65;169.095;26.542;55.47;60.98;161.546;150;67.05;13.41;24.234;6419.83;2148.5;2591;601;3410;1379;3232.5;393.75;216;4479.5;5170;1809.5;393.4;73.01;1250.49;917.5;2830;2962.5;1471;367.4;230.6
08.01.15;9837.61;55.9;94.435;115.964;13.512;69.651;180.55;69.564;138;89.163;80.5;43.582;173;26.88;57.386;63.454;164;154;68.929;13.506;24.451;6569.96;2200;2668;606.2;3512.5;1427.5;3362.5;405;225.75;4572.5;5260;1849.5;399.3;74.1;1293.37;932.4;2950;3027.5;1504;377.7;237.05
09.01.15;9648.5;54.871;93.2;113.502;13.251;68.6;178.3;69.692;136.248;88.6;81.151;43.57;172.476;26.571;56.963;62.1;162.499;152.601;68.6;13.138;23.885;6501.14;2160;2626;602;3472;1409.5;3321;398.65;224.9;4587;5245;1823.5;392.5;73.74;1282.65;922.5;2934;2985;1478;367.7;231
12.01.15;9781.9;57.106;92.55;114.95;13.58;68.9;177.4;70.801;136.302;88.904;82.445;44.913;175;26.548;56.614;62.708;162.899;154.085;69.385;13.015;23.9;6501.42;2126.5;2678;602.7;3522;1412.5;3352.5;396.55;226.8;4672.5;5330;1843.5;397.9;73.57;1259.35;920.6;2967;2924.5;1478.5;368.5;231.4
13.01.15;9941;56.687;93.051;116.535;13.72;70.279;180.4;71.799;138.592;89.905;82.744;45.868;181.658;26.89;55.96;62.607;164;154.23;70.1;12.78;24.295;6542.2;2127;2703;604.2;3584.5;1423;3375.5;396.3;229;4717;5340;1865.5;399.8;74.01;1264.94;931;2963;2920;1491.5;373.7;233
14.01.15;9817.08;56.399;92.679;116.95;13.671;70.23;179.8;71.169;138.173;88.709;83.108;46.21;180;26.892;55.539;63.509;164.52;154.498;69.47;12.647;24.075;6388.46;2052;2679;590.1;3514.5;1395.5;3300.5;382.15;225.25;4680;5255;1828.5;401.4;72.9;1197.82;905;2932;2804.5;1463.5;362.7;223.55
15.01.15;10032.61;57.427;94.421;119.75;13.821;71.371;182;72.5;139.784;90.996;83.995;46.754;184.545;27.194;56.355;63.982;167.369;156.544;73.15;12.858;24.492;6498.78;2129;2732;596.9;3589.5;1413;3404.5;392.6;227.9;4729;5390;1885.5;400.2;74.18;1256.55;910.9;2850;2842.5;1515.5;362.8;227.95
16.01.15;10167.77;57.583;95.602;124.174;14.015;73.042;187.1;74.351;142.399;93.608;84.451;48.359;190.7;27.49;56.79;65.1;171.255;161;75.091;13.119;24.799;6550.27;2167.5;2747;594;3584;1431;3389.5;413.35;227.8;4715;5375;1891.5;409.1;74.44;1293.84;916.9;2892;2888.5;1499.5;363;224.35
19.01.15;10242.35;57.62;96.734;123.225;14.158;73.988;187.6;74.45;142.081;93.5;86.381;48.158;190;27.745;59.1;66.13;172;160.055;75;13.191;25.004;6585.53;2167;2729;596.3;3598;1439;3384;408.9;229.45;4725;5370;1900.5;411.8;74.65;1275.19;921.4;2945;2856;1510.5;369;230
20.01.15;10257.13;55.14;97.8;123.825;14.328;73.85;188.5;74.494;142.614;94.11;85.396;48.428;190;27.919;58.458;65.73;172.75;160.068;74.837;13.311;25.32;6620.1;2176;2713;595.7;3611.5;1442;3343;412.2;230;4708;5365;1897.5;414.4;75.5;1298.03;927.3;2947;2885.5;1539;380.5;235.25
21.01.15;10299.23;55.106;98.244;122.55;14.27;74.379;189.525;74.898;142.731;94.904;86.179;48.52;194.75;28.139;58.24;64.38;172.58;163.1;75.754;13.239;25.65;6728.04;2227;2778;605.6;3690.5;1465.5;3442;426;238.15;4711.5;5425;1933;421.3;75.59;1330.19;932.8;3006;2924.5;1577.5;380.2;237.9
22.01.15;10435.62;56.21;99.5;123.974;14.66;75.7;194.7;77.399;144.973;98.331;86.697;48.207;202.9;28.09;58.346;63.65;175.91;162.6;76.53;13.45;26.58;6796.63;2250;2785;620.3;3734.5;1488.5;3408;428.4;238.7;4689.5;5400;1938;421.2;75.65;1353.49;935;3020;2966.5;1594;386;243.4
23.01.15;10649.58;57.401;100.999;128.2;14.852;76.501;199.5;79.368;147.351;102.501;90;49.159;202.15;27.802;60.954;65.59;176.865;165.1;78.16;13.577;26.095;6832.83;2274;2854;624.8;3791;1500;3436.5;432.4;239.9;4733.5;5560;1969.5;431.1;75.53;1328.33;936.9;3091;2883;1627.5;380.1;243.15
26.01.15;10798.33;58.8;102.95;129.8;15.15;77.93;201;81.18;149.024;106.156;90.271;50.123;203.55;29.099;61.65;66.403;177.86;168.204;78.886;13.707;26.395;6852.4;2304;2892;627.1;3779.5;1498.5;3475;439;238.65;4700;5500;1967;426;76;1334.39;931.8;3091;2887.5;1620.5;383.1;240.75
27.01.15;10628.58;57.65;100.02;128.23;14.982;77.2;199.8;78.756;146.576;102.001;88.656;50.886;199.45;28.523;61.487;65.761;178.522;166.7;78.216;13.606;25.369;6811.61;2286.5;2886;618;3756;1484;3436;440.6;236.7;4725;5515;1942;422.1;75.13;1321.34;939;3074;2872.5;1616.5;376.3;239.45
28.01.15;10710.97;57.297;95;129.316;15.161;78.7;201.851;79.907;147.6;102.9;88.951;51.582;201.65;28.65;61.334;66.237;179.98;169.7;78.09;13.724;25.042;6825.94;2248;2897;618.2;3778.5;1496.5;3594.5;432.95;237.25;4743.5;5620;1962;426.9;74.76;1326;951.4;3097;2894.5;1640.5;374.9;236.85
29.01.15;10737.87;57.82;94;129.25;15.49;79.349;202.55;80.256;148.441;103.249;90.285;50.588;202.3;28.989;61.613;66.128;180.21;169.737;78.339;13.931;25.995;6810.6;2138;2952;618.1;3794;1492.5;3612;424.85;237.65;4761.5;5720;2022.5;429.1;74.86;1317.61;947.5;3160;2886;1643;369.2;236.55
30.01.15;10694.32;57.9;92.949;128.05;15.25;79.45;197.4;80.052;146.361;103.601;91.011;50.654;200.35;28.78;61.226;65.64;177.447;170.217;78.08;13.747;25.807;6749.4;2104.5;2930;609.6;3752;1467;3625.5;424.45;234.5;4743;5630;1970;417.9;73.75;1345.11;935.5;3124;2925;1620;362.4;234.15
02.02.15;10828.01;58.51;94.5;128.4;15.499;80.78;201.6;80.731;148.2;104.152;91.164;50.131;203.6;29.08;61.702;64.95;180.973;170.845;78.383;13.802;26.26;6782.55;2170.5;2914;612.4;3767;1460.5;3625.5;437.7;233.85;4682;5630;1950;413.1;73.67;1383.32;934;3130;2961;1610.5;365.5;235.85
03.02.15;10890.95;59.13;95.891;129.9;15.635;80.6;206.6;82.198;150.342;106.905;90.49;49.662;206.4;29.441;63.151;64.987;182.651;171.344;76.798;13.387;27.238;6871.8;2268.5;2898;617.5;3753;1453;3574;449.85;236.9;4641.5;5600;1926;421.2;74.97;1452.77;930;3085;3076;1631.5;375.6;248.45
04.02.15;10911.32;59.239;95.352;129.348;15.735;80.602;208.3;82.8;149.419;106.506;90.592;49.537;205.4;29.485;63.56;64.385;181.767;172.313;77.299;13.241;27.078;6860.02;2245.5;2884;615.6;3735.5;1476;3528.5;445.35;236.5;4688;5620;1925;423;74.55;1423.41;923.2;3080;3053.5;1627.5;380.8;248.75
05.02.15;10905.41;59.651;95.9;128.149;15.75;81.1;209.4;82.728;148.859;106.543;91.139;49.12;207.22;29.201;63.53;65.133;180.1;173.194;77.393;13.163;27.154;6865.93;2272.5;2835;613.4;3689;1500.5;3529;450.1;230.9;4529;5585;1916.5;442;75.53;1433.66;917;3021;3080.5;1612;377.7;248.8
06.02.15;10846.39;59.15;94.999;124.7;15.79;79.86;210.655;81.901;148.818;105.9;89.86;47.9;205.5;28.806;62.838;64.18;179.8;172.5;77.064;13.093;26.98;6853.44;2250;2802;620.8;3628;1517.5;3499.5;450.6;231.4;4467;5575;1909;443;75.81;1402.9;909.3;3044;3028.5;1620;384;255.45
09.02.15;10663.51;58.602;93.924;121.754;15.452;80.15;204.75;80.501;146.427;102.697;89.42;47.949;198.8;28.109;62.336;64.498;179.147;173.426;76.413;12.903;26.803;6837.15;2272;2804;610.6;3605;1526;3510;457.1;228.8;4466.5;5535;1896;436.6;74.92;1437.86;890.1;3047;3095;1601;381;253.65
10.02.15;10753.83;59.27;94.88;124;15.741;80.75;206.7;82.011;146.589;104.903;89.876;48.379;204.35;28.275;62.883;64.488;180;174.021;76.963;12.997;26.7;6829.12;2245;2811;597.8;3647.5;1519.5;3532.5;446.35;230.95;4488;5590;1888;443.8;75.01;1393.58;891.8;3078;2992.5;1621.5;382.5;253.2
11.02.15;10752.11;58.969;93.2;123.292;15.59;80.85;206.7;82.101;146.679;103.851;89.687;48.477;201.85;27.858;63.411;64.33;179.71;172.956;76.644;13.063;26.664;6818.17;2244.5;2819;592.1;3635.5;1514;3542.5;445.8;229.9;4491;5775;1884.5;460;74.39;1373.54;898.7;3032;2971.5;1612;378.4;251
12.02.15;10919.65;60.25;94.2;126.298;15.801;82.8;211.985;83.279;148.542;106.5;90.185;48.957;207.6;28.949;65.519;64.704;182.531;177.816;77.272;13.269;27.531;6828.11;2203.5;2795;596.4;3626.5;1485.5;3501;444.3;231.3;4504.5;5690;1862.5;450;74.43;1393.11;894.6;3066;3039.5;1619;386.9;253.35
13.02.15;10963.4;60.425;95.52;126.35;15.93;83.199;209.698;82.999;148.165;107.391;90.318;47.643;205.65;28.878;64.97;64.01;182.218;178;75.29;13.352;28.192;6873.52;2236.5;2789;598.2;3592;1553;3457.5;454.2;232.4;4551;5660;1837;439.1;75.35;1462.56;890.2;3025;3151.5;1599.5;389;256.45
16.02.15;10923.23;60.1;94.751;124.301;15.791;81.701;208.15;82.29;146.383;106.554;88.761;47.34;204.095;28.777;64.917;63.076;179.99;175.84;74.308;13.308;28.05;6857.05;2228;2749;601.1;3594.5;1542;3523.5;451.9;230;4468.5;5610;1839.5;438;75.73;1481.2;879.6;2997;3163.5;1600;384.2;258.8
17.02.15;10895.62;60.5;95.301;126.05;15.831;82.4;209.5;82.592;147.179;106.545;88.701;47.844;206.5;28.678;63.85;64.47;180.469;176.83;73.968;13.618;28.64;6898.13;2247;2801;602.8;3663.5;1547.5;3562;452;231.25;4552.5;5685;1885.5;442;77.03;1479.8;882.4;3063;3180;1608.5;386.5;257.55
18.02.15;10961;60.358;96.7;124.829;15.62;82.818;212.786;83.4;146.6;108.769;89.288;47.438;210.45;29.036;64.752;64.314;180.458;176.039;74.774;13.452;28.841;6898.08;2244.5;2770;605.5;3603.5;1555.5;3554.5;451.3;225.45;4485;5635;1866.5;435.4;77.29;1479.8;874;3051;3201.5;1600;396.5;260.35
19.02.15;11001.94;60.454;96.661;124.322;15.6;82.4;216.5;83.954;147;109.038;89.593;47.742;213.2;29.038;67.87;64.468;180.525;176.096;74.59;13.299;28.745;6888.9;2198;2805;601.9;3660.5;1526.5;3585;445.7;228.4;4427.5;5705;1884;436.9;77.23;1465.35;891.1;3087;3220;1604.5;395.9;260.4
20.02.15;11050.64;60.97;98;125.304;15.933;83.9;220.6;85.036;147;112.017;89.401;47.68;216.6;29.655;69.154;64.241;179.41;178.94;74.261;13.37;29.4;6915.2;2206;2800;605.2;3656;1530;3599.5;446.7;232.4;4413.5;5685;1886;441.2;77.98;1473.74;899;3100;3237.5;1604;397.5;261.5
23.02.15;11130.92;61.515;97.5;126.3;15.77;83.32;221.875;84.999;147.882;111.717;90.348;48.438;214.7;29.86;69.399;65.181;180.45;178.778;75.01;13.462;29.033;6912.16;2193;2842;577.2;3727.5;1535;3660;444.6;232.7;4483;5745;1913.5;442.8;79.02;1442.05;897.5;3138;3150.5;1622;398.8;262.85
24.02.15;11205.74;61.731;98.5;127.95;16.061;84.7;220;85.176;149.499;110.929;91.697;48.228;214.15;30.163;69.157;65.584;181.8;181.072;75.929;13.864;29.125;6949.63;2215;2861;581.6;3737;1546.5;3695.5;448.35;226.5;4507;5775;1935.5;447;79.21;1532;906.7;3154;3193.5;1616.5;403.9;264
25.02.15;11210.27;61.599;98.475;127.32;16.14;85.15;218.3;85.029;150;109.723;91.636;49.465;209.9;30.172;68.111;68.532;182.942;180.122;75.61;14.204;28.995;6935.38;2214;2841;577.4;3731;1545.5;3634.5;449.4;223.7;4501.5;5705;1932;443.8;79.24;1528.74;902.2;3150;3170.5;1615;403.3;262.9
26.02.15;11327.19;62.29;98.78;131.7;16.169;86.51;218.854;85.557;149.009;111.825;93.115;49.437;210.55;30.228;69.17;71.277;183.365;181.555;76.688;14.106;29.096;6949.73;2191.5;2868;581.6;3795;1554;3713;448;224.7;4465;5790;1935;451.6;78.5;1505.9;890.3;3128;3192;1628;386.6;262.1
27.02.15;11401.66;62.65;99.55;132.059;16.65;85.451;221.9;86.2;149.338;112.851;94.135;51.14;213;30.357;69.258;73.2;185.314;181.911;77.3;14.35;29.25;6946.66;2205.5;2866;577.3;3782;1541.5;3675;448.05;224.4;4469.5;5860;1935.5;455.7;79;1506.83;886.6;3193;3192;1629.5;367.2;256.9
02.03.15;11410.36;63.318;98.681;132.3;16.646;85.65;225.1;86.83;151.24;114;93.163;51.77;214.5;30.355;69.015;73.763;185.785;181.815;77.783;14.169;29.356;6940.64;2159.5;2875;582.9;3756.5;1554;3653.5;446.65;224.7;4475.5;5795;1917;456.1;79.99;1487.26;885.9;3197;3154;1621.5;378.3;262.75
03.03.15;11280.36;62.61;97.8;131.572;16.3;85.27;219.8;85.466;149.501;111.4;95.62;50.775;210.85;29.653;68.199;73.183;184.713;180.927;77.484;14.016;28.8;6889.13;2144;2871;580.9;3767;1551;3676;448.6;225;4431.5;5755;1906;452.7;79.44;1490.06;884.5;3197;3135;1622;370.1;254.3
04.03.15;11390.38;63.21;98.11;132.708;16.74;85.85;220.837;87.852;150.811;113.1;93.5;51.273;210.4;30.065;69.337;73.814;185.218;182.65;78.365;13.8;28.95;6919.24;2145.5;2880;586.1;3813;1566;3717;451.05;227.35;4423.5;5850;1920.5;459;79.87;1466.75;872;3226;3073.5;1625;373.2;262.4
05.03.15;11504.01;63.621;99.35;133.349;16.706;87.102;223.275;88.951;151.001;114.278;93.01;51.754;214.1;30.246;71.335;74.329;186.963;184.367;78.569;14.168;29.157;6961.14;2147;2913;570.6;3892.5;1571;3768;452.6;226.25;4486.5;5825;1939;461.6;80.94;1470.01;880;3285;2985;1658.5;379.3;266
06.03.15;11550.97;63.101;99.26;133.14;16.685;87.46;226.094;89.811;151.348;115.147;92.15;51.663;214.15;30.231;71.665;74.504;187.232;186.215;79.118;13.929;29.359;6911.8;2140;2871;568;3825.5;1560;3741;447;219.9;4415.5;5800;1928.5;459.2;81.43;1445.31;865.5;3220;2917.5;1671.5;376.1;265
09.03.15;11582.11;62.939;99.42;136.553;16.794;88.44;227.222;90.199;151.657;114.653;92.55;52.039;215.4;30.451;71.442;75.018;187.833;186.134;78.997;14.047;29.46;6876.47;2141;2828;566.5;3756;1556;3712.5;445.7;219.1;4361;5830;1904;454;80.37;1438.79;868.9;3174;2910.5;1663.5;367.8;262.7
10.03.15;11500.38;62.396;99.05;136.397;16.401;87.35;227.4;88.632;150.597;113.681;93.35;52.492;215.65;30.265;70.418;75.041;188.9;185.75;78.659;13.845;29.2;6702.84;2037.5;2799;559.9;3652.5;1523.5;3586.5;428.1;215.55;4272;5705;1854.5;443;78.75;1371.21;851.6;3091;2830;1612;359.8;254.3
11.03.15;11805.99;63.776;101.905;141.05;16.801;90.005;237.372;92.321;153.9;119.224;94.07;53.197;224;29.799;71.451;76.39;189.87;189.325;79.992;14.048;29.915;6721.51;2031.5;2823;561.8;3627;1519;3571;425.15;217.2;4304.5;5715;1849;446.5;78.16;1372.14;853.4;3082;2844;1634;360.1;255
12.03.15;11799.39;63.86;101.92;140.55;17.054;90.12;237.698;92.702;154.684;118.55;94.98;54;219.93;28.71;71.259;76.649;193.185;189.87;79.88;13.785;29.786;6761.07;2053;2819;560.3;3641.5;1548.5;3632.5;425.85;216.9;4479;5710;1882;448.8;79.2;1338.11;855.5;3085;2857;1660;360.2;254.5
13.03.15;11901.61;64.629;103.1;142;17.132;90.6;240.55;93.001;155.623;120;95.4;54.775;225.6;29.13;71.147;78.01;193.69;188.7;80.799;13.592;30.151;6740.58;2005.5;2845;561.3;3644;1560;3637.5;418.25;218.95;4557;5840;1864;451.8;79;1295.24;850.7;3096;2809.5;1670;356.2;250
16.03.15;12167.72;65.477;105.98;145.05;17.15;92.55;249.79;94.801;159.932;122.998;97.293;55.879;230.589;29.439;72.716;80.149;198.44;193.8;82.784;13.779;30.97;6804.08;2025.5;2886;562;3708.5;1577;3705;417.6;222.6;4634.5;5900;1893;451.6;79.35;1319.94;851.2;3169;2848;1701.5;351.5;251.85
17.03.15;11980.85;65.213;104.202;143.07;16.83;91.2;248.804;92.001;159.095;121.301;97.8;55.261;227.43;29.211;71.45;78.409;196.544;193.165;81.87;13.706;30.551;6837.61;2068.5;2880;570.2;3715.5;1591.5;3696;425.9;221.55;4640;5860;1910;453.4;79.46;1363.75;864.2;3132;2873.5;1698;350.7;250
18.03.15;11922.77;65.505;104.75;142.46;16.771;90.5;240.675;90.212;157.9;116.3;97.161;55.531;220.95;29.104;70.26;77.515;198.194;194.5;82.169;13.981;30.708;6945.2;2118;2926;579.3;3796;1623.5;3694;436.1;225.75;4750;5910;1954;458.6;79.5;1359.09;881;3201;2830.5;1733;351.7;252.35
19.03.15;11899.4;65.9;100.92;142.077;16.721;89.97;240.186;90.442;158.381;116.496;96.109;54.867;225.25;29.133;70.841;77.32;198.479;193.227;81.85;13.952;30.991;6962.32;2140;2897;577.1;3668;1630;3692.5;440.9;225.9;4785.5;5990;1940.5;463.2;79.5;1384.72;888.3;3155;2845.5;1752;348.5;252.8
20.03.15;12039.37;67.4;100.979;144.027;16.989;92.05;241.33;91.709;161.273;116.845;98.23;55.706;226;29.464;70.45;77.467;203.099;193.16;82.8;14.249;31.603;7022.51;2171;2900;584.7;3657;1635;3710;451;228.25;4847;5960;1924;465.4;80.63;1434.59;889.2;3105;2914.5;1747.5;356.3;255.3
23.03.15;11895.84;66.85;100.001;141.515;16.94;91.45;233.965;89.089;160.124;113.98;95;55.037;219.04;29.527;69.26;76.542;201.101;191.094;81.759;14.06;31.854;7037.67;2215;2905;578.7;3703.5;1615.5;3698.5;447.9;227.65;4840;5998;1939.5;465.4;80.48;1483.07;891.8;3165;2942.5;1741.5;354.1;257.15
24.03.15;12005.69;67.508;100.85;141.842;17.082;92.388;236.628;88.58;161.406;114.599;96.051;55.598;219.3;29.799;71.202;77.499;202.5;191.635;82.088;14.132;32.292;7019.68;2189.5;2907;578.3;3664;1608;3665;444.15;226.95;4832;5941;1937.5;465.5;80.59;1483.07;891.9;3185;2884;1743.5;352;258.45
25.03.15;11865.32;65.833;99.951;140.007;17.02;90.98;235.005;87.701;162.022;114.252;95.35;54.8;217.06;29.255;70.355;76.27;201.221;190.268;80.724;14.241;31.801;6990.97;2200.5;2880;583.5;3639.5;1595.5;3645;448.35;224.25;4761.5;5893;1923.5;470.55;80.5;1477.47;894.6;3158;2926;1742;352.3;251.9
26.03.15;11843.68;66.039;99.8;139.112;17.179;91.501;235.755;89.053;160.567;116.454;94.59;55.202;218;29.048;70.96;75.7;199.798;188.22;79.543;14.129;31.74;6895.33;2170;2855;581.7;3570;1575;3562;446.1;224;4691;5862;1894.5;462.35;79.73;1437.86;882.1;3103;2877;1685;350.3;250
27.03.15;11868.33;66.25;100.3;139.422;17.01;91.85;235.714;88.94;160.359;116.174;96.19;55.402;216;29.14;73.05;76.51;199.43;188.052;80.797;14.028;31.628;6855.02;2131.5;2851;578.5;3552;1569.5;3613;443.6;224.7;4686;5860;1895;454;79.05;1405.23;881.5;3102;2809.5;1683;343.1;244.25
30.03.15;12086.01;67.2;101.021;142.237;17.288;94.049;241.89;90.99;162.5;117.145;97.27;56.07;222.19;29.336;73.812;77.44;202.351;193.029;82.163;13.991;32.425;6891.43;2150;2887;583.3;3594.5;1584.5;3605.5;446.1;224.35;4726.5;5902;1902;448.25;79.39;1409.42;884.4;3068;2816.5;1697;347.1;247.8
31.03.15;11966.17;67.3;100.55;139.8;17.104;92.75;239.75;90.291;161.813;116.35;97.191;55.306;219.305;29.1;73.91;77.199;200.6;189.438;81.126;13.875;32.39;6773.04;2099;2815;574;3488.5;1546;3540;436.7;220.45;4626.5;5800;1859.5;438;78.28;1373.54;864.7;2963;2772;1672;340;242.6
01.04.15;12001.38;67.326;100.9;141.65;17.031;93.34;239.45;90.111;163.237;115.769;96.24;55.374;220.46;29.135;73.913;77.87;201.86;192.05;80.718;13.915;32.725;6809.5;2132;2813;578.6;3538.5;1565.5;3570;442.1;220.05;4640.5;5805;1868.5;441.4;79.39;1370.27;878.5;3045;2762;1675;345.4;249.3
02.04.15;11967.39;67;100.65;139.189;17.066;92.629;238.3;87.999;163.479;115.21;97.26;54.942;217.9;29.14;74.081;77.51;200.75;190.706;81.168;13.741;32.601;6833.46;2126.5;2856;582.3;3577;1569.5;3616;442.85;222.2;4645;5832;1890.5;442.9;79.08;1334.39;876.9;3131;2751;1679.5;349.6;254.75
03.04.15;11967.39;67;100.65;139.189;17.066;92.629;238.3;87.999;163.479;115.21;97.26;54.942;217.9;29.14;74.081;77.51;200.75;190.706;81.168;13.741;32.601;6833.46;2126.5;2856;582.3;3577;1569.5;3616;442.85;222.2;4645;5832;1890.5;442.9;79.08;1334.39;876.9;3131;2751;1679.5;349.6;254.75
06.04.15;11967.39;67;100.65;139.189;17.066;92.629;238.3;87.999;163.479;115.21;97.26;54.942;217.9;29.14;74.081;77.51;200.75;190.706;81.168;13.741;32.601;6833.46;2126.5;2856;582.3;3577;1569.5;3616;442.85;222.2;4645;5832;1890.5;442.9;79.08;1334.39;876.9;3131;2751;1679.5;349.6;254.75
07.04.15;12123.52;67.528;101.989;141.033;17.347;94.853;237.8;87.22;165.51;115.001;97.389;55.132;221;29.82;74.567;78.73;203;191.789;82.5;14.299;33.111;6961.77;2208.5;2914;586.9;3631;1591;3650.5;454.85;225.4;4707;5960;1929.5;447.6;80.1;1370.74;893.3;3178;2862;1697;353;258
08.04.15;12035.86;67.499;101.208;139.997;17.194;94.48;238.849;85.67;165.552;113.188;96.62;55.04;219.89;29.799;74.999;78.113;202.778;190.676;81.367;14.074;32.942;6937.41;2019.5;2882;587;3589;1591;3638;457.3;222.55;4697;5970;1906;444.3;79.68;1369.34;888.2;3146;2853.5;1681.5;348.7;255.95
09.04.15;12166.44;68.528;101.3;141.844;17.37;95.05;241.65;87.152;166.265;116.051;96.2;55.686;225.48;30.685;75.98;79.507;203.432;192.743;81.95;14.179;33.059;7015.36;2032;2919;604;3631;1611.5;3666;463.7;225.7;4764.5;6001;1916;453.7;79.68;1354.43;905;3197;2852.5;1695;347.8;257.95
10.04.15;12374.73;68.97;103.2;145.75;17.427;96.7;244.3;88.75;169.715;117.5;99.6;57.415;228.8;31.04;77;81.837;205.32;193.614;83.198;14.289;33.1;7089.77;2048;2935;612.1;3716;1642;3670;472.25;229.3;4753;6116;1938.5;454.65;79.3;1364.22;907.5;3282;2837;1716;348.9;257.05
13.04.15;12338.73;68.686;102.7;144;17.527;95.7;240.64;87.5;169.388;116.19;99.14;56.899;225.79;30.775;76.7;81.489;206.322;192.451;82.8;14.386;33;7064.3;2065.5;2913;618;3662;1634;3635.5;471;229.2;4718.5;6082;1940.5;456;79.4;1319.94;902.7;3233;2814;1696.5;353.2;259.45
14.04.15;12227.6;68.896;102.6;143.34;17.503;95;239.002;86.872;168.751;115.18;97.59;56.514;224.55;30.792;76.073;81.448;206;192.189;82.495;14.43;32.784;7075.26;2086;2911;616.3;3677.5;1628.5;3610.5;470.95;229.35;4800;6091;1934;456;79.9;1360.49;905.8;3254;2892.5;1681;353.7;262.15
15.04.15;12231.34;68.898;102.92;142.77;17.36;95;236.05;86.981;168.349;115.429;96.046;56.093;225.8;30.648;76.422;80.876;203.5;191.499;82.795;14.56;33;7096.78;2122;2934;617.7;3691;1613.5;3585;475.8;227.9;4857.5;6055;1967;455.1;80.34;1372.14;898.6;3283;2912;1677.5;355.7;259.65
16.04.15;11998.86;67.699;101.209;137.8;16.732;91.65;232.25;86.969;165.599;112.869;95.805;55.84;223.65;30.3;75.999;80.314;200.119;188.5;82.385;14.588;31.78;7060.45;2144.5;3011;606.8;3742;1596;3636;473.45;227.4;4828.5;6001;1896.5;452;79.9;1369.81;899;3279;2842;1664.5;354.5;260.35
17.04.15;11688.7;65.9;98.9;133.55;16.376;89.19;229.1;84.601;161.024;110.285;93.545;53.368;219.8;29.501;72.917;77.55;195.87;182.696;80.8;14.4;30.68;6994.63;2120.5;2992;600;3724;1575.5;3623.5;479.35;226.4;4750;5940;1876.5;450;78.75;1347.9;887.6;3231;2801;1636.5;349.2;255.3
20.04.15;11891.91;67.343;100.3;136.8;16.781;92.25;227;86.452;163.773;111.763;94.34;55.399;223.12;30.147;74.552;79.211;200.97;185.85;81.376;14.489;31.16;7052.13;2145.5;3010;613.3;3765;1581;3620;483.4;229;4803;5940;1870.5;453;78.59;1380.99;894.9;3258;2874;1660;351.8;257.25
21.04.15;11939.58;68.855;100.4;137.875;16.813;92.45;225.85;87.033;163.725;112.118;97;55.758;225.5;30.36;75.556;80.225;199;186.714;81.51;14.404;31.046;7062.93;2126.5;3015;613.2;3762.5;1575;3606;480;226.9;4855;5998;1874.5;456.85;79.02;1363.75;896.9;3304;2812;1651;354.2;255
22.04.15;11867.37;69.38;99.703;136.5;16.99;91.6;226.35;87.76;162.545;110.315;95.57;54.975;224.14;30.039;74.44;79.23;196.66;185.3;80.746;14.222;31.681;7028.24;2100;2985;607.5;3734;1548.5;3568.5;479.75;227.5;4863;5996;1865.5;460.55;78.23;1382.39;883.8;3293;2863.5;1640.5;349.4;253.3
23.04.15;11723.58;68.99;98.426;134.973;16.659;90.799;227;86.572;160.484;110.864;93.37;53.778;222.03;29.623;73.39;78.275;190.654;182.157;79.08;14.219;31.529;7053.67;2110.5;2975;612.2;3753;1530.5;3576;484.15;230.35;4830;6001;1864;463.9;78.99;1427.6;888.8;3290;2958;1628;351;258.45
24.04.15;11810.85;69.3;99.482;135.45;17.042;91.61;229.6;87.059;156.349;110.285;93.478;54;224.31;30.092;74.448;78.758;182.49;180.133;79.575;14.54;31.6;7070.7;2092;2974;629.7;3746.5;1534.5;3554;478.4;232.25;4749.5;5991;1870.5;467.6;79.1;1457.9;906.1;3305;3003.5;1632;353.9;261.75
